address,labels,cls
DATA/audio_X1623916066274097554,[-0.30961225  0.34559411],1
DATA/audio_X1623916066465920106,[-0.31641269  0.36017359],1
DATA/audio_X1623916066657032781,[-0.34724631  0.3935279 ],1
DATA/audio_X1623916066849851477,[-0.34967584  0.37159223],1
DATA/audio_X1623916067041755149,[-0.37972711  0.38646464],1
DATA/audio_X1623916067233811430,[-0.42173016  0.40493048],1
DATA/audio_X1623916067424769330,[-0.39711261  0.41722913],1
DATA/audio_X1623916067617791580,[-0.37219221  0.41746672],1
DATA/audio_X1623916068001005086,[-0.32436631  0.48422883],1
DATA/audio_X1623916068193487607,[-0.29120581  0.48367127],1
DATA/audio_X1623916068384750499,[-0.32439897  0.49561171],1
DATA/audio_X1623916068576938721,[-0.33868908  0.49576064],1
DATA/audio_X1623916068770057263,[-0.37034236  0.50377993],1
DATA/audio_X1623916068961467865,[-0.39954359  0.49855876],1
DATA/audio_X1623916069154122515,[-0.38866553  0.51010598],1
DATA/audio_X1623916069346229527,[-0.36694038  0.50233096],1
DATA/audio_X1623916069540682741,[-0.36608963  0.51071572],1
DATA/audio_X1623916069729544399,[-0.32414264  0.54510394],1
DATA/audio_X1623916070113131429,[-0.30178432  0.59607769],1
DATA/audio_X1623916070496776738,[-0.21571487  0.64471637],1
DATA/audio_X1623916070690391668,[-0.18453498  0.65652712],1
DATA/audio_X1623916070880623004,[-0.17061799  0.67696614],1
DATA/audio_X1623916071073122562,[-0.17030363  0.68887214],1
DATA/audio_X1623916071269471213,[-0.15901256  0.68783793],1
DATA/audio_X1623916071458021302,[-0.16273762  0.70485749],1
DATA/audio_X1623916071649249204,[-0.13511981  0.67644211],1
DATA/audio_X1623916071840707599,[-0.09625563  0.69905048],1
DATA/audio_X1623916072224971764,[-0.05905687  0.66759995],1
DATA/audio_X1623916072417233959,[-0.03772677  0.63917129],1
DATA/audio_X1623916072609786389,[-0.04265941  0.67715003],1
DATA/audio_X1623916072801235157,[-0.05396389  0.68260646],1
DATA/audio_X1623916072993092814,[-0.06723417  0.67051311],1
DATA/audio_X1623916073186944877,[-0.05935413  0.68036727],1
DATA/audio_X1623916073377555616,[-0.0455186  0.6969951],1
DATA/audio_X1623916073569394560,[-0.05457688  0.69420766],1
DATA/audio_X1623916073761100257,[-0.03853748  0.71040064],1
DATA/audio_X1623916073953667509,[-0.02379005  0.72041919],1
DATA/audio_X1623916074144614279,[-0.02453841  0.72343501],1
DATA/audio_X1623916074337630713,[-0.04217562  0.6848784 ],1
DATA/audio_X1623916074529026789,[-0.0255514   0.63719494],1
DATA/audio_X1623916074721062887,[-0.01141253  0.63087036],1
DATA/audio_X1623916074912747214,[-0.01514423  0.60962347],1
DATA/audio_X1623916075108022847,[0.01754035 0.61315257],1
DATA/audio_X1623916075297230260,[0.03129447 0.61323848],1
DATA/audio_X1623916075489075807,[0.01371894 0.64171286],1
DATA/audio_X1623916075680945417,[0.00126277 0.6445423 ],1
DATA/audio_X1623916076068746142,[0.00232433 0.64701301],1
DATA/audio_X1623916076256994760,[-0.01877707  0.64643609],1
DATA/audio_X1623916076641608857,[-0.01264816  0.63083362],1
DATA/audio_X1623916076832997169,[-0.01531509  0.63979301],1
DATA/audio_X1623916077217444459,[0.04302569 0.64735457],1
DATA/audio_X1623916077408764202,[0.09838321 0.61642852],1
DATA/audio_X1623916077792547092,[0.20579202 0.58450807],1
DATA/audio_X1623916077984731716,[0.31075421 0.49921553],1
DATA/audio_X1623916078176930745,[0.38544188 0.46153241],1
DATA/audio_X1623916078369206126,[0.44100466 0.4305801 ],1
DATA/audio_X1623916078561222502,[0.50425571 0.38045859],1
DATA/audio_X1623916078754679880,[0.55184221 0.34550045],1
DATA/audio_X1623916078945581170,[0.59554697 0.3038677 ],1
DATA/audio_X1623916079137678798,[0.63683884 0.28849727],1
DATA/audio_X1623916079328941272,[0.63159652 0.27814783],1
DATA/audio_X1623916079520651611,[0.59212781 0.24340621],1
DATA/audio_X1623916079712517020,[0.57887055 0.21785346],1
DATA/audio_X1623916079905056530,[0.56905408 0.15472786],1
DATA/audio_X1623916080107375054,[0.5332959  0.09139809],1
DATA/audio_X1623916080288381058,[0.49996419 0.06717821],1
DATA/audio_X1623916080481093979,[0.48161068 0.09411846],1
DATA/audio_X1623916080674474825,[0.48574163 0.10677026],1
DATA/audio_X1623916081058334453,[0.40989648 0.09272747],1
DATA/audio_X1623916081249710536,[0.40426157 0.09723586],1
DATA/audio_X1623916081441059452,[0.39255736 0.09429428],1
DATA/audio_X1623916081632825642,[0.38858774 0.10422239],1
DATA/audio_X1623916081824879795,[0.36553219 0.09489694],1
DATA/audio_X1623916082017849869,[0.32889588 0.09670172],1
DATA/audio_X1623916082208682255,[0.30982808 0.12032859],1
DATA/audio_X1623916082400693054,[0.29893426 0.09037324],1
DATA/audio_X1623916082593001288,[0.26740948 0.09010981],1
DATA/audio_X1623916082787311571,[0.27209551 0.10122169],1
DATA/audio_X1623916082976676076,[0.24183339 0.07571959],1
DATA/audio_X1623916083171516147,[0.21256419 0.09202909],1
DATA/audio_X1623916083556492717,[0.17367516 0.10203304],1
DATA/audio_X1623916083745005849,[0.15852976 0.10855482],1
DATA/audio_X1623916083938169339,[0.13592585 0.08646897],1
DATA/audio_X1623916084129353057,[0.1107808  0.11378003],1
DATA/audio_X1623916084320603495,[0.07812893 0.09455699],1
DATA/audio_X1623916084512731071,[0.07546184 0.1050093 ],1
DATA/audio_X1623916084706151491,[0.01017771 0.08142881],1
DATA/audio_X1623916084899301323,[-0.00325822  0.09863035],1
DATA/audio_X1623916085089545252,[-0.051659    0.12527946],1
DATA/audio_X1623916085281038059,[-0.07200277  0.07796871],1
DATA/audio_X1623916085482959630,[-0.08819902  0.070576  ],1
DATA/audio_X1623916085856967116,[-0.10553587  0.06915242],1
DATA/audio_X1623916086048310936,[-0.10519161  0.05186913],1
DATA/audio_X1623916086432711100,[-0.17098808  0.05297512],1
DATA/audio_X1623916086816685351,[-0.20650693  0.07543188],1
DATA/audio_X1623916087009805755,[-0.24715911  0.07733857],1
DATA/audio_X1623916087200408284,[-0.26342039  0.04904305],1
DATA/audio_X1623916087392900927,[-0.33307738 -0.0064361 ],1
DATA/audio_X1623916087585261444,[-0.34530269  0.00445518],1
DATA/audio_X1623916087778074018,[-0.40628559  0.04328719],1
DATA/audio_X1623916087968414151,[-0.3781221   0.02659906],1
DATA/audio_X1623916088161262313,[-0.44937935  0.00218973],1
DATA/audio_X1623916088352496518,[-0.49615234  0.01734641],1
DATA/audio_X1623916088545259210,[-0.50856489  0.0152209 ],1
DATA/audio_X1623916088737678196,[-0.52104691  0.03784696],1
DATA/audio_X1623916088928598677,[-0.505455    0.08061616],1
DATA/audio_X1623916089121001058,[-0.514463    0.10599123],1
DATA/audio_X1623916089312737052,[-0.54560355  0.11434946],1
DATA/audio_X1623916089505567877,[-0.58302551  0.12532976],1
DATA/audio_X1623916089701489693,[-0.60027595  0.1880197 ],1
DATA/audio_X1623916089889108856,[-0.5563474  0.2595886],1
DATA/audio_X1623916090081980643,[-0.52125156  0.33735706],1
DATA/audio_X1623916090464621679,[-0.45664182  0.42028911],1
DATA/audio_X1623916090848444552,[-0.30869054  0.48136136],1
DATA/audio_X1623916091040209704,[-0.18584014  0.51113877],1
DATA/audio_X1623916091233551124,[-0.08486895  0.53649072],1
DATA/audio_X1623916091425415670,[0.03452941 0.54411188],1
DATA/audio_X1623916091617219386,[0.05767998 0.54769953],1
DATA/audio_X1623916091809965455,[0.07909525 0.51998471],1
DATA/audio_X1623916092000965824,[0.05816411 0.53917198],1
DATA/audio_X1623916092385128266,[-0.00252966  0.63095474],1
DATA/audio_X1623916092578407580,[-0.02852781  0.64457198],1
DATA/audio_X1623916092769541904,[-0.04035479  0.64511882],1
DATA/audio_X1623916092961843953,[-0.0232938   0.62681761],1
DATA/audio_X1623916093152938922,[-0.01958512  0.61698245],1
DATA/audio_X1623916093345752201,[-0.04192518  0.60724878],1
DATA/audio_X1623916093536874882,[-0.10162809  0.5885117 ],1
DATA/audio_X1623916093729636194,[-0.12890374  0.56927624],1
DATA/audio_X1623916093920561118,[-0.14205533  0.5628171 ],1
DATA/audio_X1623916094112742250,[-0.14908332  0.56095448],1
DATA/audio_X1623916094305866730,[-0.1644214   0.54136615],1
DATA/audio_X1623916094496705709,[-0.17380782  0.539592  ],1
DATA/audio_X1623916094688233381,[-0.18680215  0.53344113],1
DATA/audio_X1623916094880632816,[-0.21622742  0.54775742],1
DATA/audio_X1623916095073460887,[-0.23615797  0.53615895],1
DATA/audio_X1623916095266711706,[-0.23679372  0.54373656],1
DATA/audio_X1623916095457885693,[-0.19049216  0.58840443],1
DATA/audio_X1623916095648704230,[-0.12372422  0.60912783],1
DATA/audio_X1623916095841184021,[-0.11446306  0.60978217],1
DATA/audio_X1623916096033516391,[-0.01978012  0.60216807],1
DATA/audio_X1623916096224683312,[0.03561569 0.59898481],1
DATA/audio_X1623916096418605166,[0.10317572 0.56376783],1
DATA/audio_X1623916096608699271,[0.19441963 0.57920287],1
DATA/audio_X1623916096800344137,[0.24189055 0.5851675 ],1
DATA/audio_X1623916096992123112,[0.27105173 0.56850471],1
DATA/audio_X1623916097186952925,[0.26681033 0.55670596],1
DATA/audio_X1623916097570492103,[0.29203877 0.5228218 ],1
DATA/audio_X1623916097761861202,[0.26744932 0.57792288],1
DATA/audio_X1623916097956313518,[0.29840242 0.60621939],1
DATA/audio_X1623916098144880776,[0.34968649 0.56556623],1
DATA/audio_X1623916098337222217,[0.39406825 0.551467  ],1
DATA/audio_X1623916098529082866,[0.43401124 0.50308572],1
DATA/audio_X1623916098720179495,[0.43692334 0.48170011],1
DATA/audio_X1623916098913180830,[0.4463981  0.47394715],1
DATA/audio_X1623916099106049723,[0.42680453 0.44699604],1
DATA/audio_X1623916099297257267,[0.40645048 0.4480305 ],1
DATA/audio_X1623916099489867637,[0.39087267 0.43082548],1
DATA/audio_X1623916099680850961,[0.35662552 0.40723876],1
DATA/audio_X1623916099874554339,[0.37727847 0.40748349],1
DATA/audio_X1623916100064522224,[0.36839592 0.42048735],1
DATA/audio_X1623916100256492866,[0.33608034 0.40079317],1
DATA/audio_X1623916100449688961,[0.34108931 0.3878843 ],1
DATA/audio_X1623916100640557028,[0.31943749 0.38448106],1
DATA/audio_X1623916101024546120,[0.2957969  0.39567895],1
DATA/audio_X1623916101216727228,[0.30257037 0.38067148],1
DATA/audio_X1623916101409392488,[0.28497975 0.40718843],1
DATA/audio_X1623916101601484574,[0.26478654 0.42168345],1
DATA/audio_X1623916101792528099,[0.27434512 0.42834792],1
DATA/audio_X1623916101984452667,[0.24692065 0.41313938],1
DATA/audio_X1623916102176586933,[0.23023484 0.39992354],1
DATA/audio_X1623916102368629520,[0.21478741 0.38929969],1
DATA/audio_X1623916102560425071,[0.20035209 0.40557657],1
DATA/audio_X1623916102751933811,[0.16517526 0.4227264 ],1
DATA/audio_X1623916102944687460,[0.15300835 0.41336783],1
DATA/audio_X1623916103136934784,[0.1359752 0.4181719],1
DATA/audio_X1623916103520539017,[0.08244198 0.39410698],1
DATA/audio_X1623916103712305582,[0.04904075 0.38318231],1
DATA/audio_X1623916103905393599,[0.01459402 0.3770486 ],1
DATA/audio_X1623916104096118486,[-0.00755599  0.36335578],1
DATA/audio_X1623916104288373977,[-0.0339464   0.36042131],1
DATA/audio_X1623916104480507038,[-0.04809012  0.34005624],1
DATA/audio_X1623916104672670242,[-0.05435629  0.33618345],1
DATA/audio_X1623916104865087779,[-0.03676652  0.3498237 ],1
DATA/audio_X1623916105058527189,[-0.02987559  0.35267255],1
DATA/audio_X1623916105249402515,[0.00675124 0.39871938],1
DATA/audio_X1623916105440663466,[0.01035798 0.40965483],1
DATA/audio_X1623916105632330011,[0.09440893 0.43646278],1
DATA/audio_X1623916105825330200,[0.08387506 0.4428591 ],1
DATA/audio_X1623916106016696654,[0.10060541 0.42251503],1
DATA/audio_X1623916106209556498,[0.08262858 0.40556421],1
DATA/audio_X1623916106592255145,[0.03888906 0.38507978],1
DATA/audio_X1623916106784566902,[0.03521796 0.3805408 ],1
DATA/audio_X1623916106976799876,[-0.00802414  0.38526995],1
DATA/audio_X1623916107169963272,[-0.02925514  0.368545  ],1
DATA/audio_X1623916107360503861,[-0.04067968  0.36820208],1
DATA/audio_X1623916107554127635,[-0.03984993  0.35248725],1
DATA/audio_X1623916107744318309,[-0.04022384  0.352526  ],1
DATA/audio_X1623916107936670295,[-0.04124553  0.36538713],1
DATA/audio_X1623916108128627857,[-0.05646919  0.3670237 ],1
DATA/audio_X1623916108320837194,[-0.06742471  0.36717199],1
DATA/audio_X1623916108513089378,[-0.07718271  0.37205309],1
DATA/audio_X1623916108705857139,[-0.10228904  0.38576648],1
DATA/audio_X1623916108896884862,[-0.11961253  0.37193533],1
DATA/audio_X1623916109089138296,[-0.11047207  0.36329248],1
DATA/audio_X1623916109280627361,[-0.09873741  0.40569648],1
DATA/audio_X1623916109477834227,[-0.07618058  0.42172914],1
DATA/audio_X1623916109666481288,[-0.05021356  0.40166723],1
DATA/audio_X1623916109856033518,[-0.03403725  0.42682295],1
DATA/audio_X1623916110048435082,[-0.00310825  0.41277061],1
DATA/audio_X1623916110241230789,[0.00939274 0.37716866],1
DATA/audio_X1623916110432365496,[0.02073408 0.36812642],1
DATA/audio_X1623916110624158050,[0.06239136 0.40668084],1
DATA/audio_X1623916110816235784,[0.07815893 0.35935716],1
DATA/audio_X1623916111008001586,[0.09481233 0.36260977],1
DATA/audio_X1623916111199988062,[0.09412678 0.31892026],1
DATA/audio_X1623916111392981723,[0.0976196  0.30832872],1
DATA/audio_X1623916111584354096,[0.12331553 0.24925143],1
DATA/audio_X1623916111776206654,[0.12347025 0.27119015],1
DATA/audio_X1623916111969939472,[0.15155635 0.25869613],1
DATA/audio_X1623916112160544981,[0.16529873 0.26495986],1
DATA/audio_X1623916112351963566,[0.17768017 0.27918983],1
DATA/audio_X1623916112544621974,[0.20180781 0.24677159],1
DATA/audio_X1623916112737553049,[0.21398939 0.23337036],1
DATA/audio_X1623916112929979267,[0.22090407 0.21095163],1
DATA/audio_X1623916113120472142,[0.23719559 0.18247422],1
DATA/audio_X1623916113504504538,[0.18930105 0.04531696],1
DATA/audio_X1623916113888782531,[0.20360424 0.05196227],1
DATA/audio_X1623916114081970505,[0.20324606 0.07618081],1
DATA/audio_X1623916114272290142,[0.17724574 0.09718515],1
DATA/audio_X1623916114464239482,[0.19744922 0.09159982],1
DATA/audio_X1623916114656599504,[0.18388602 0.07416016],1
DATA/audio_X1623916114849346337,[0.14172704 0.06535844],1
DATA/audio_X1623916115040508362,[0.13611596 0.07325054],1
DATA/audio_X1623916115232497322,[0.11804751 0.05889674],1
DATA/audio_X1623916115424277998,[0.14690237 0.0777046 ],1
DATA/audio_X1623916115616285551,[0.0944821  0.07614257],1
DATA/audio_X1623916115808435726,[0.09964622 0.04469625],1
DATA/audio_X1623916116000570892,[0.06496415 0.06338376],1
DATA/audio_X1623916116192324694,[0.01899107 0.00794352],1
DATA/audio_X1623916116384376155,[0.01899711 0.01078469],1
DATA/audio_X1623916116768512645,[0.0229333  0.02898593],1
DATA/audio_X1623916116961015395,[0.02614741 0.02335192],1
DATA/audio_X1623916117152801840,[0.02634011 0.01687127],1
DATA/audio_X1623916117536570986,[-0.05557877 -0.03495765],1
DATA/audio_X1623916117754594320,[-0.10725346 -0.00238668],1
DATA/audio_X1623916118112195412,[-0.10864632  0.00282456],1
DATA/audio_X1623916118304817563,[-0.11038438  0.0190223 ],1
DATA/audio_X1623916118496958473,[-0.11214706  0.02496874],1
DATA/audio_X1623916118688540063,[-0.12327387  0.02679168],1
DATA/audio_X1623916118880583375,[-0.15080026  0.03336284],1
DATA/audio_X1623916119265496905,[-0.1930733   0.01547705],1
DATA/audio_X1623916119648214151,[-0.22034556  0.03264398],1
DATA/audio_X1623916119840264476,[-0.24882099  0.04477321],1
DATA/audio_X1623916120032537774,[-0.2880451   0.03107189],1
DATA/audio_X1623916120224555400,[-0.32407713  0.05347125],1
DATA/audio_X1623916120608350433,[-0.40636183 -0.00296968],1
DATA/audio_X1623916120992370165,[-0.47262917 -0.0010141 ],1
DATA/audio_X1623916121189709830,[-0.47578198 -0.00605551],1
DATA/audio_X1623916121381807652,[-0.49333891  0.00816856],1
DATA/audio_X1623916121569037227,[-0.48273626  0.06259728],1
DATA/audio_X1623916121759908859,[-0.44413363  0.15443809],1
DATA/audio_X1623916121951907227,[-0.39229792  0.20713904],1
DATA/audio_X1623916122145952128,[-0.3866919   0.37123359],1
DATA/audio_X1623916122336507738,[-0.32803777  0.46608761],1
DATA/audio_X1623916122528451648,[-0.31715059  0.45643276],1
DATA/audio_X1623916122721551061,[-0.31693896  0.44451805],1
DATA/audio_X1623916122912306316,[-0.28769118  0.44981319],1
DATA/audio_X1623916123295787237,[-0.2757483   0.41699731],1
DATA/audio_X1623916123487967085,[-0.24971104  0.43310922],1
DATA/audio_X1623916123680526895,[-0.19123931  0.4560518 ],1
DATA/audio_X1623916123872418906,[-0.14353239  0.46286159],1
DATA/audio_X1623916124064193033,[-0.13077452  0.43853021],1
DATA/audio_X1623916124256953133,[-0.13438456  0.46683898],1
DATA/audio_X1623916124448974140,[-0.13393285  0.47750551],1
DATA/audio_X1623916124639892443,[-0.17875013  0.51862799],1
DATA/audio_X1623916124833476083,[-0.13423083  0.56005247],1
DATA/audio_X1623916125023994041,[-0.11075897  0.55858723],1
DATA/audio_X1623916125216766849,[-0.08852343  0.55586326],1
DATA/audio_X1623916125409071153,[-0.07434915  0.54983671],1
DATA/audio_X1623916125600574861,[-0.06417586  0.5327882 ],1
DATA/audio_X1623916125792811742,[-0.0318966   0.50870557],1
DATA/audio_X1623916125984582229,[-0.01115349  0.50655476],1
DATA/audio_X1623916126175810393,[0.04050695 0.51822395],1
DATA/audio_X1623916126369320861,[0.11535771 0.48812785],1
DATA/audio_X1623916126945083756,[0.26632794 0.37986801],1
DATA/audio_X1623916127136114903,[0.3081445  0.33341578],1
DATA/audio_X1623916127327914777,[0.33999122 0.31410357],1
DATA/audio_X1623916127519821369,[0.38697841 0.42473534],1
DATA/audio_X1623916127712551948,[0.42191759 0.40451034],1
DATA/audio_X1623916127904131505,[0.43251483 0.38040552],1
DATA/audio_X1623916128095752599,[0.43242705 0.35977149],1
DATA/audio_X1623916128287761435,[0.42076529 0.3462955 ],1
DATA/audio_X1623916128481676578,[0.41896609 0.32513046],1
DATA/audio_X1623916128672510743,[0.42319267 0.28314577],1
DATA/audio_X1623916128865432749,[0.43663936 0.22575888],1
DATA/audio_X1623916129058264806,[0.42716861 0.17353496],1
DATA/audio_X1623916129248591687,[0.397903   0.15092447],1
DATA/audio_X1623916129440517585,[0.36390827 0.15608399],1
DATA/audio_X1623916129824400899,[0.29640641 0.13789941],1
DATA/audio_X1623916130015964595,[0.29453539 0.08939164],1
DATA/audio_X1623916130208281916,[0.29645797 0.07460449],1
DATA/audio_X1623916130400002830,[0.29104823 0.07552361],1
DATA/audio_X1623916130593544389,[0.28538526 0.09282704],1
DATA/audio_X1623916130785984588,[0.26162926 0.0987073 ],1
DATA/audio_X1623916130976498799,[0.22805711 0.09588133],1
DATA/audio_X1623916131168266277,[0.20419235 0.07723161],1
DATA/audio_X1623916131362663061,[0.18759402 0.0827343 ],1
DATA/audio_X1623916131551969071,[0.16868038 0.06251886],1
DATA/audio_X1623916131744309084,[0.16224884 0.06262678],1
DATA/audio_X1623916131936411438,[0.14099118 0.09170328],1
DATA/audio_X1623916132127916427,[0.12602898 0.08599758],1
DATA/audio_X1623916132512285269,[0.08875824 0.08427702],1
DATA/audio_X1623916132704200782,[0.05626509 0.08123691],1
DATA/audio_X1623916132895780332,[0.06324683 0.08076756],1
DATA/audio_X1623916133087921060,[0.07596698 0.0961812 ],1
DATA/audio_X1623916133280796404,[0.05405361 0.08322288],1
DATA/audio_X1623916133472922127,[0.03325033 0.0756797 ],1
DATA/audio_X1623916133664867468,[0.03455776 0.07753219],1
DATA/audio_X1623916133857248356,[0.00772618 0.09629802],1
DATA/audio_X1623916134048779208,[-0.03115063  0.09871594],1
DATA/audio_X1623916134431917657,[-0.06152221  0.10064621],1
DATA/audio_X1623916134624095320,[-0.08722424  0.09034671],1
DATA/audio_X1623916134816171897,[-0.11634107  0.08331411],1
